time,open,high,low,close,volume
2020-01-15 10:54:00,109.928,109.931,109.920,109.920,45
2020-01-15 10:55:00,109.921,109.921,109.910,109.919,58
2020-01-15 10:56:00,109.920,109.929,109.919,109.927,55
2020-01-15 10:57:00,109.927,109.927,109.908,109.911,94
2020-01-15 10:58:00,109.911,109.912,109.910,109.911,29
2020-01-15 10:59:00,109.912,109.912,109.905,109.908,58
2020-01-15 11:00:00,109.909,109.911,109.899,109.907,65
2020-01-15 11:01:00,109.906,109.906,109.893,109.901,84
2020-01-15 11:02:00,109.901,109.904,109.900,109.904,25
2020-01-15 11:03:00,109.904,109.913,109.903,109.913,33
2020-01-15 11:04:00,109.913,109.915,109.910,109.911,31
2020-01-15 11:05:00,109.911,109.912,109.909,109.911,30
2020-01-15 11:06:00,109.912,109.913,109.912,109.913,14
2020-01-15 11:07:00,109.912,109.912,109.907,109.908,31
2020-01-15 11:08:00,109.907,109.909,109.907,109.908,23
2020-01-15 11:09:00,109.910,109.917,109.910,109.914,48
2020-01-15 11:10:00,109.915,109.920,109.913,109.914,35
2020-01-15 11:11:00,109.915,109.916,109.914,109.914,29
2020-01-15 11:12:00,109.914,109.916,109.913,109.914,38
2020-01-15 11:13:00,109.915,109.916,109.914,109.915,19
2020-01-15 11:14:00,109.915,109.922,109.914,109.921,25
2020-01-15 11:15:00,109.921,109.921,109.915,109.920,27
2020-01-15 11:16:00,109.919,109.919,109.914,109.914,25
2020-01-15 11:17:00,109.915,109.920,109.914,109.920,26
2020-01-15 11:18:00,109.919,109.921,109.914,109.914,45
2020-01-15 11:19:00,109.913,109.917,109.913,109.915,29
2020-01-15 11:20:00,109.915,109.920,109.915,109.919,17
2020-01-15 11:21:00,109.920,109.920,109.914,109.915,26
2020-01-15 11:22:00,109.916,109.916,109.914,109.916,29
2020-01-15 11:23:00,109.914,109.921,109.914,109.920,24
2020-01-15 11:24:00,109.920,109.920,109.914,109.918,43
2020-01-15 11:25:00,109.919,109.921,109.915,109.921,38
2020-01-15 11:26:00,109.920,109.920,109.914,109.914,24
2020-01-15 11:27:00,109.913,109.913,109.900,109.902,59
2020-01-15 11:28:00,109.902,109.902,109.862,109.868,97
2020-01-15 11:29:00,109.866,109.866,109.852,109.854,60
2020-01-15 11:30:00,109.854,109.883,109.847,109.882,141
2020-01-15 11:31:00,109.882,109.893,109.882,109.886,94
2020-01-15 11:32:00,109.885,109.896,109.883,109.889,89
2020-01-15 11:33:00,109.890,109.891,109.881,109.882,52
2020-01-15 11:34:00,109.881,109.882,109.870,109.871,72
2020-01-15 11:35:00,109.872,109.877,109.866,109.867,75
2020-01-15 11:36:00,109.868,109.868,109.845,109.846,69
2020-01-15 11:37:00,109.845,109.862,109.840,109.859,66
2020-01-15 11:38:00,109.859,109.859,109.841,109.841,56
2020-01-15 11:39:00,109.841,109.848,109.840,109.842,61
2020-01-15 11:40:00,109.844,109.851,109.844,109.848,68
2020-01-15 11:41:00,109.848,109.860,109.848,109.860,44
2020-01-15 11:42:00,109.860,109.862,109.853,109.854,23
2020-01-15 11:43:00,109.853,109.854,109.847,109.851,41
2020-01-15 11:44:00,109.851,109.852,109.843,109.851,29
2020-01-15 11:45:00,109.852,109.860,109.851,109.859,28
2020-01-15 11:46:00,109.860,109.861,109.858,109.858,31
2020-01-15 11:47:00,109.859,109.859,109.848,109.855,39
2020-01-15 11:48:00,109.855,109.862,109.852,109.859,34
2020-01-15 11:49:00,109.860,109.862,109.855,109.861,42
2020-01-15 11:50:00,109.859,109.861,109.855,109.861,34
2020-01-15 11:51:00,109.861,109.861,109.851,109.851,18
2020-01-15 11:52:00,109.851,109.860,109.850,109.860,32
2020-01-15 11:53:00,109.859,109.860,109.850,109.850,24
2020-01-15 11:54:00,109.851,109.851,109.842,109.850,48
2020-01-15 11:55:00,109.851,109.860,109.851,109.853,37
2020-01-15 11:56:00,109.854,109.861,109.853,109.860,33
2020-01-15 11:57:00,109.861,109.867,109.861,109.865,57
2020-01-15 11:58:00,109.866,109.868,109.865,109.868,35
2020-01-15 11:59:00,109.867,109.867,109.861,109.861,32
2020-01-15 12:00:00,109.862,109.865,109.861,109.862,38
2020-01-15 12:01:00,109.863,109.863,109.860,109.860,30
2020-01-15 12:02:00,109.858,109.858,109.843,109.843,33
2020-01-15 12:03:00,109.843,109.852,109.843,109.850,39
2020-01-15 12:04:00,109.850,109.850,109.849,109.849,26
2020-01-15 12:05:00,109.850,109.860,109.849,109.852,54
2020-01-15 12:06:00,109.853,109.853,109.850,109.852,17
2020-01-15 12:07:00,109.850,109.861,109.847,109.861,46
2020-01-15 12:08:00,109.862,109.862,109.856,109.859,33
2020-01-15 12:09:00,109.861,109.864,109.861,109.861,41
2020-01-15 12:10:00,109.862,109.868,109.861,109.868,25
2020-01-15 12:11:00,109.867,109.872,109.867,109.870,33
2020-01-15 12:12:00,109.872,109.872,109.863,109.866,48
2020-01-15 12:13:00,109.866,109.866,109.861,109.862,16
2020-01-15 12:14:00,109.861,109.862,109.859,109.862,28
2020-01-15 12:15:00,109.863,109.876,109.862,109.874,49
2020-01-15 12:16:00,109.873,109.875,109.873,109.874,21
2020-01-15 12:17:00,109.874,109.875,109.870,109.873,27
2020-01-15 12:18:00,109.874,109.877,109.872,109.876,25
2020-01-15 12:19:00,109.875,109.876,109.872,109.875,46
2020-01-15 12:20:00,109.878,109.882,109.876,109.880,38
2020-01-15 12:21:00,109.879,109.880,109.878,109.880,27
2020-01-15 12:22:00,109.879,109.881,109.878,109.878,27
2020-01-15 12:23:00,109.879,109.884,109.878,109.883,37
2020-01-15 12:24:00,109.884,109.892,109.884,109.891,46
2020-01-15 12:25:00,109.890,109.891,109.880,109.881,36
2020-01-15 12:26:00,109.882,109.882,109.879,109.880,30
2020-01-15 12:27:00,109.881,109.887,109.880,109.887,27
2020-01-15 12:28:00,109.888,109.892,109.888,109.890,37
2020-01-15 12:29:00,109.891,109.892,109.890,109.891,40
2020-01-15 12:30:00,109.892,109.892,109.891,109.891,34
2020-01-15 12:31:00,109.891,109.891,109.886,109.889,54
2020-01-15 12:32:00,109.889,109.898,109.888,109.896,56
2020-01-15 12:33:00,109.897,109.899,109.894,109.895,49
2020-01-15 12:34:00,109.896,109.902,109.896,109.897,51
2020-01-15 12:35:00,109.898,109.898,109.897,109.897,42
2020-01-15 12:36:00,109.897,109.898,109.890,109.891,31
2020-01-15 12:37:00,109.891,109.892,109.891,109.891,9
2020-01-15 12:38:00,109.892,109.892,109.890,109.890,11
2020-01-15 12:39:00,109.887,109.890,109.887,109.889,14
2020-01-15 12:40:00,109.888,109.895,109.888,109.890,29
2020-01-15 12:41:00,109.889,109.890,109.889,109.889,21
2020-01-15 12:42:00,109.890,109.891,109.887,109.890,22
2020-01-15 12:43:00,109.889,109.891,109.889,109.890,26
2020-01-15 12:44:00,109.891,109.891,109.886,109.887,26
2020-01-15 12:45:00,109.888,109.889,109.884,109.886,27
2020-01-15 12:46:00,109.886,109.891,109.886,109.890,35
2020-01-15 12:47:00,109.891,109.891,109.889,109.890,30
2020-01-15 12:48:00,109.889,109.890,109.888,109.889,50
2020-01-15 12:49:00,109.890,109.890,109.873,109.874,41
2020-01-15 12:50:00,109.875,109.876,109.870,109.876,39
2020-01-15 12:51:00,109.876,109.877,109.876,109.876,16
2020-01-15 12:52:00,109.877,109.877,109.871,109.872,23
2020-01-15 12:53:00,109.871,109.872,109.868,109.870,37
2020-01-15 12:54:00,109.871,109.876,109.871,109.875,38
2020-01-15 12:55:00,109.875,109.877,109.871,109.872,44
2020-01-15 12:56:00,109.873,109.873,109.869,109.870,53
2020-01-15 12:57:00,109.869,109.870,109.867,109.869,51
2020-01-15 12:58:00,109.869,109.872,109.869,109.870,41
2020-01-15 12:59:00,109.870,109.875,109.870,109.870,61
2020-01-15 13:00:00,109.871,109.879,109.870,109.875,46
2020-01-15 13:01:00,109.875,109.878,109.875,109.876,50
2020-01-15 13:02:00,109.877,109.877,109.871,109.871,40
2020-01-15 13:03:00,109.871,109.872,109.871,109.872,15
2020-01-15 13:04:00,109.872,109.878,109.871,109.872,60
2020-01-15 13:05:00,109.871,109.872,109.866,109.867,49
2020-01-15 13:06:00,109.867,109.867,109.865,109.865,42
2020-01-15 13:07:00,109.865,109.865,109.861,109.863,36
2020-01-15 13:08:00,109.863,109.863,109.855,109.858,21
2020-01-15 13:09:00,109.857,109.863,109.844,109.852,109
2020-01-15 13:10:00,109.852,109.857,109.844,109.853,65
2020-01-15 13:11:00,109.852,109.852,109.841,109.844,80
2020-01-15 13:12:00,109.845,109.846,109.836,109.836,55
2020-01-15 13:13:00,109.836,109.845,109.836,109.842,52
2020-01-15 13:14:00,109.842,109.848,109.842,109.848,37
2020-01-15 13:15:00,109.847,109.847,109.842,109.842,30
2020-01-15 13:16:00,109.842,109.843,109.838,109.842,49
2020-01-15 13:17:00,109.842,109.843,109.838,109.841,52
2020-01-15 13:18:00,109.842,109.843,109.841,109.842,51
2020-01-15 13:19:00,109.841,109.842,109.831,109.841,82
2020-01-15 13:20:00,109.842,109.843,109.840,109.842,73
2020-01-15 13:21:00,109.841,109.842,109.837,109.839,29
2020-01-15 13:22:00,109.839,109.841,109.839,109.840,31
2020-01-15 13:23:00,109.842,109.867,109.842,109.867,87
2020-01-15 13:24:00,109.868,109.868,109.856,109.856,37
2020-01-15 13:25:00,109.856,109.861,109.855,109.861,43
2020-01-15 13:26:00,109.863,109.863,109.860,109.861,23
2020-01-15 13:27:00,109.861,109.861,109.848,109.849,37
2020-01-15 13:28:00,109.850,109.850,109.840,109.842,26
2020-01-15 13:29:00,109.842,109.863,109.842,109.857,50
2020-01-15 13:30:00,109.857,109.860,109.853,109.853,39
2020-01-15 13:31:00,109.854,109.854,109.849,109.850,15
2020-01-15 13:32:00,109.849,109.850,109.848,109.850,13
2020-01-15 13:33:00,109.849,109.850,109.849,109.849,43
2020-01-15 13:34:00,109.849,109.849,109.841,109.844,35
2020-01-15 13:35:00,109.843,109.850,109.843,109.850,24
2020-01-15 13:36:00,109.847,109.851,109.841,109.841,22
2020-01-15 13:37:00,109.841,109.844,109.841,109.844,46
2020-01-15 13:38:00,109.844,109.849,109.843,109.846,30
2020-01-15 13:39:00,109.846,109.852,109.846,109.847,43
2020-01-15 13:40:00,109.847,109.847,109.831,109.832,69
2020-01-15 13:41:00,109.833,109.833,109.829,109.832,35
2020-01-15 13:42:00,109.831,109.839,109.830,109.839,42
2020-01-15 13:43:00,109.838,109.842,109.837,109.837,21
2020-01-15 13:44:00,109.838,109.841,109.835,109.838,30
2020-01-15 13:45:00,109.838,109.848,109.838,109.844,48
2020-01-15 13:46:00,109.845,109.858,109.845,109.856,66
2020-01-15 13:47:00,109.855,109.856,109.840,109.841,43
2020-01-15 13:48:00,109.842,109.843,109.840,109.842,25
2020-01-15 13:49:00,109.843,109.848,109.840,109.840,34
2020-01-15 13:50:00,109.840,109.842,109.835,109.836,66
2020-01-15 13:51:00,109.836,109.837,109.824,109.829,55
2020-01-15 13:52:00,109.830,109.833,109.826,109.832,68
2020-01-15 13:53:00,109.831,109.834,109.827,109.832,52
2020-01-15 13:54:00,109.831,109.833,109.829,109.829,26
2020-01-15 13:55:00,109.831,109.837,109.829,109.837,33
2020-01-15 13:56:00,109.838,109.845,109.838,109.842,62
2020-01-15 13:57:00,109.842,109.842,109.840,109.841,34
2020-01-15 13:58:00,109.841,109.841,109.839,109.841,48
2020-01-15 13:59:00,109.840,109.842,109.840,109.842,42
2020-01-15 14:00:00,109.841,109.853,109.841,109.849,39
2020-01-15 14:01:00,109.850,109.856,109.849,109.856,34
2020-01-15 14:02:00,109.855,109.856,109.855,109.856,10
2020-01-15 14:03:00,109.855,109.856,109.849,109.851,51
2020-01-15 14:04:00,109.851,109.851,109.847,109.848,58
2020-01-15 14:05:00,109.847,109.850,109.841,109.849,51
2020-01-15 14:06:00,109.850,109.853,109.847,109.847,28
2020-01-15 14:07:00,109.848,109.850,109.848,109.849,29
2020-01-15 14:08:00,109.850,109.853,109.849,109.852,29
2020-01-15 14:09:00,109.851,109.855,109.850,109.855,23
2020-01-15 14:10:00,109.858,109.858,109.850,109.850,44
2020-01-15 14:11:00,109.850,109.855,109.850,109.850,29
2020-01-15 14:12:00,109.849,109.853,109.849,109.849,23
2020-01-15 14:13:00,109.850,109.864,109.848,109.864,22
2020-01-15 14:14:00,109.864,109.871,109.864,109.868,39
2020-01-15 14:15:00,109.868,109.870,109.867,109.869,36
2020-01-15 14:16:00,109.870,109.873,109.867,109.867,34
2020-01-15 14:17:00,109.868,109.870,109.858,109.861,42
2020-01-15 14:18:00,109.862,109.863,109.859,109.860,20
2020-01-15 14:19:00,109.861,109.866,109.860,109.865,26
2020-01-15 14:20:00,109.865,109.865,109.857,109.860,39
2020-01-15 14:21:00,109.859,109.868,109.857,109.866,53
2020-01-15 14:22:00,109.866,109.867,109.856,109.856,25
2020-01-15 14:23:00,109.856,109.859,109.845,109.847,72
2020-01-15 14:24:00,109.846,109.856,109.845,109.850,48
2020-01-15 14:25:00,109.851,109.852,109.850,109.850,36
2020-01-15 14:26:00,109.850,109.851,109.850,109.850,21
2020-01-15 14:27:00,109.850,109.850,109.845,109.845,15
2020-01-15 14:28:00,109.846,109.846,109.844,109.844,27
2020-01-15 14:29:00,109.845,109.845,109.844,109.845,21
2020-01-15 14:30:00,109.845,109.845,109.839,109.839,66
2020-01-15 14:31:00,109.839,109.839,109.826,109.830,77
2020-01-15 14:32:00,109.830,109.850,109.830,109.850,41
2020-01-15 14:33:00,109.851,109.853,109.837,109.843,68
2020-01-15 14:34:00,109.844,109.847,109.842,109.847,56
2020-01-15 14:35:00,109.848,109.851,109.848,109.850,36
2020-01-15 14:36:00,109.850,109.853,109.850,109.850,40
2020-01-15 14:37:00,109.851,109.852,109.849,109.851,31
2020-01-15 14:38:00,109.851,109.851,109.850,109.851,29
2020-01-15 14:39:00,109.851,109.856,109.850,109.850,19
2020-01-15 14:40:00,109.850,109.852,109.850,109.851,43
2020-01-15 14:41:00,109.850,109.858,109.850,109.852,49
2020-01-15 14:42:00,109.851,109.855,109.850,109.854,61
2020-01-15 14:43:00,109.855,109.857,109.854,109.857,44
2020-01-15 14:44:00,109.856,109.857,109.856,109.856,29
2020-01-15 14:45:00,109.856,109.858,109.856,109.858,17
2020-01-15 14:46:00,109.859,109.863,109.856,109.863,48
2020-01-15 14:47:00,109.862,109.863,109.861,109.862,21
2020-01-15 14:48:00,109.862,109.862,109.856,109.861,45
2020-01-15 14:49:00,109.861,109.866,109.856,109.857,31
2020-01-15 14:50:00,109.856,109.858,109.855,109.857,23
2020-01-15 14:51:00,109.856,109.860,109.856,109.859,29
2020-01-15 14:52:00,109.858,109.861,109.857,109.861,22
2020-01-15 14:53:00,109.860,109.876,109.860,109.871,67
2020-01-15 14:54:00,109.871,109.871,109.866,109.867,39
2020-01-15 14:55:00,109.867,109.873,109.866,109.872,42
2020-01-15 14:56:00,109.872,109.884,109.871,109.878,52
2020-01-15 14:57:00,109.878,109.880,109.876,109.879,57
2020-01-15 14:58:00,109.880,109.880,109.860,109.860,56
2020-01-15 14:59:00,109.860,109.868,109.859,109.861,46
2020-01-15 15:00:00,109.862,109.867,109.859,109.866,59
2020-01-15 15:01:00,109.863,109.864,109.856,109.863,41
2020-01-15 15:02:00,109.863,109.867,109.861,109.861,34
2020-01-15 15:03:00,109.861,109.867,109.861,109.865,46
2020-01-15 15:04:00,109.866,109.871,109.863,109.871,31
2020-01-15 15:05:00,109.872,109.880,109.872,109.879,35
2020-01-15 15:06:00,109.879,109.879,109.871,109.872,29
2020-01-15 15:07:00,109.873,109.879,109.872,109.878,45
2020-01-15 15:08:00,109.879,109.879,109.874,109.874,25
2020-01-15 15:09:00,109.874,109.874,109.866,109.871,49
2020-01-15 15:10:00,109.870,109.874,109.868,109.873,43
2020-01-15 15:11:00,109.874,109.879,109.868,109.873,72
2020-01-15 15:12:00,109.874,109.875,109.862,109.871,58
2020-01-15 15:13:00,109.872,109.873,109.867,109.872,41
2020-01-15 15:14:00,109.871,109.877,109.868,109.871,59
2020-01-15 15:15:00,109.871,109.879,109.871,109.876,28
2020-01-15 15:16:00,109.875,109.877,109.872,109.877,51
2020-01-15 15:17:00,109.878,109.885,109.877,109.883,47
2020-01-15 15:18:00,109.882,109.885,109.878,109.885,29
2020-01-15 15:19:00,109.884,109.884,109.877,109.883,34
2020-01-15 15:20:00,109.884,109.889,109.883,109.885,53
2020-01-15 15:21:00,109.885,109.901,109.885,109.898,63
2020-01-15 15:22:00,109.899,109.912,109.899,109.903,51
2020-01-15 15:23:00,109.906,109.908,109.897,109.903,62
2020-01-15 15:24:00,109.903,109.904,109.890,109.892,60
2020-01-15 15:25:00,109.891,109.903,109.891,109.897,57
2020-01-15 15:26:00,109.898,109.898,109.885,109.890,50
2020-01-15 15:27:00,109.889,109.890,109.880,109.880,54
2020-01-15 15:28:00,109.880,109.883,109.879,109.883,42
2020-01-15 15:29:00,109.884,109.888,109.875,109.883,123
2020-01-15 15:30:00,109.883,109.893,109.879,109.884,87
2020-01-15 15:31:00,109.884,109.892,109.879,109.886,43
2020-01-15 15:32:00,109.886,109.886,109.861,109.868,100
2020-01-15 15:33:00,109.867,109.872,109.866,109.868,63
2020-01-15 15:34:00,109.869,109.873,109.861,109.871,89
2020-01-15 15:35:00,109.871,109.879,109.867,109.878,67
2020-01-15 15:36:00,109.877,109.878,109.865,109.867,60
2020-01-15 15:37:00,109.868,109.875,109.861,109.861,57
2020-01-15 15:38:00,109.859,109.859,109.832,109.841,100
2020-01-15 15:39:00,109.842,109.852,109.842,109.844,63
2020-01-15 15:40:00,109.843,109.843,109.819,109.820,172
2020-01-15 15:41:00,109.821,109.831,109.818,109.820,114
2020-01-15 15:42:00,109.819,109.844,109.819,109.837,86
2020-01-15 15:43:00,109.839,109.843,109.819,109.827,125
2020-01-15 15:44:00,109.828,109.834,109.825,109.825,70
2020-01-15 15:45:00,109.826,109.844,109.825,109.837,79
2020-01-15 15:46:00,109.837,109.849,109.832,109.849,62
2020-01-15 15:47:00,109.848,109.848,109.831,109.836,61
2020-01-15 15:48:00,109.835,109.837,109.830,109.835,67
2020-01-15 15:49:00,109.836,109.837,109.820,109.826,78
2020-01-15 15:50:00,109.829,109.833,109.826,109.826,64
2020-01-15 15:51:00,109.826,109.830,109.815,109.819,77
2020-01-15 15:52:00,109.820,109.833,109.816,109.830,62
2020-01-15 15:53:00,109.830,109.830,109.820,109.823,77
2020-01-15 15:54:00,109.824,109.830,109.824,109.825,46
2020-01-15 15:55:00,109.825,109.825,109.818,109.819,62
2020-01-15 15:56:00,109.820,109.825,109.818,109.823,43
2020-01-15 15:57:00,109.823,109.826,109.818,109.820,53
2020-01-15 15:58:00,109.821,109.829,109.819,109.827,54
2020-01-15 15:59:00,109.828,109.829,109.817,109.825,82
2020-01-15 16:00:00,109.825,109.826,109.803,109.812,90
2020-01-15 16:01:00,109.813,109.813,109.792,109.811,112
2020-01-15 16:02:00,109.811,109.811,109.792,109.792,99
2020-01-15 16:03:00,109.792,109.809,109.791,109.806,95
2020-01-15 16:04:00,109.807,109.814,109.807,109.812,32
2020-01-15 16:05:00,109.811,109.813,109.810,109.813,32
2020-01-15 16:06:00,109.816,109.817,109.811,109.811,26
2020-01-15 16:07:00,109.812,109.813,109.800,109.813,56
2020-01-15 16:08:00,109.812,109.819,109.805,109.811,80
2020-01-15 16:09:00,109.810,109.811,109.801,109.804,52
2020-01-15 16:10:00,109.804,109.807,109.797,109.806,79
2020-01-15 16:11:00,109.805,109.805,109.797,109.799,50
2020-01-15 16:12:00,109.798,109.798,109.783,109.786,76
2020-01-15 16:13:00,109.791,109.797,109.787,109.795,77
2020-01-15 16:14:00,109.795,109.812,109.794,109.811,53
2020-01-15 16:15:00,109.811,109.823,109.810,109.819,41
2020-01-15 16:16:00,109.818,109.818,109.809,109.814,61
2020-01-15 16:17:00,109.814,109.823,109.813,109.821,64
2020-01-15 16:18:00,109.822,109.832,109.821,109.828,50
2020-01-15 16:19:00,109.829,109.835,109.816,109.828,81
2020-01-15 16:20:00,109.827,109.830,109.816,109.828,60
2020-01-15 16:21:00,109.828,109.837,109.828,109.836,57
2020-01-15 16:22:00,109.837,109.840,109.822,109.832,113
2020-01-15 16:23:00,109.830,109.835,109.828,109.829,48
2020-01-15 16:24:00,109.828,109.828,109.821,109.825,46
2020-01-15 16:25:00,109.826,109.828,109.820,109.827,47
2020-01-15 16:26:00,109.828,109.830,109.827,109.830,48
2020-01-15 16:27:00,109.830,109.842,109.827,109.840,62
2020-01-15 16:28:00,109.841,109.841,109.837,109.837,59
2020-01-15 16:29:00,109.838,109.843,109.828,109.828,76
2020-01-15 16:30:00,109.829,109.845,109.826,109.830,166
2020-01-15 16:31:00,109.830,109.853,109.830,109.846,147
2020-01-15 16:32:00,109.847,109.847,109.839,109.844,110
2020-01-15 16:33:00,109.844,109.858,109.842,109.845,135
2020-01-15 16:34:00,109.846,109.852,109.840,109.851,124
2020-01-15 16:35:00,109.852,109.869,109.849,109.858,124
2020-01-15 16:36:00,109.859,109.863,109.844,109.846,100
2020-01-15 16:37:00,109.846,109.852,109.842,109.847,128
2020-01-15 16:38:00,109.848,109.856,109.847,109.853,126
2020-01-15 16:39:00,109.854,109.867,109.854,109.864,111
2020-01-15 16:40:00,109.864,109.882,109.862,109.877,142
2020-01-15 16:41:00,109.875,109.885,109.870,109.881,124
2020-01-15 16:42:00,109.881,109.887,109.874,109.884,109
2020-01-15 16:43:00,109.883,109.890,109.880,109.889,95
2020-01-15 16:44:00,109.890,109.896,109.869,109.871,103
2020-01-15 16:45:00,109.874,109.882,109.863,109.864,105
2020-01-15 16:46:00,109.864,109.889,109.858,109.888,118
2020-01-15 16:47:00,109.889,109.905,109.886,109.903,109
2020-01-15 16:48:00,109.903,109.905,109.893,109.894,79
2020-01-15 16:49:00,109.896,109.923,109.893,109.915,116
2020-01-15 16:50:00,109.912,109.921,109.905,109.919,148
2020-01-15 16:51:00,109.918,109.928,109.915,109.924,117
2020-01-15 16:52:00,109.925,109.941,109.924,109.930,97
2020-01-15 16:53:00,109.930,109.935,109.915,109.917,114
2020-01-15 16:54:00,109.917,109.928,109.917,109.922,59
2020-01-15 16:55:00,109.921,109.923,109.910,109.918,76
2020-01-15 16:56:00,109.919,109.934,109.919,109.930,65
2020-01-15 16:57:00,109.932,109.940,109.914,109.916,85
2020-01-15 16:58:00,109.917,109.918,109.907,109.911,106
2020-01-15 16:59:00,109.912,109.935,109.910,109.930,106
2020-01-15 17:00:00,109.930,109.947,109.929,109.941,109
2020-01-15 17:01:00,109.940,109.941,109.931,109.935,65
2020-01-15 17:02:00,109.934,109.942,109.928,109.937,108
2020-01-15 17:03:00,109.936,109.937,109.924,109.929,102
2020-01-15 17:04:00,109.930,109.936,109.925,109.926,112
2020-01-15 17:05:00,109.925,109.932,109.919,109.926,82
2020-01-15 17:06:00,109.927,109.938,109.921,109.926,94
2020-01-15 17:07:00,109.927,109.937,109.926,109.929,53
2020-01-15 17:08:00,109.928,109.939,109.925,109.934,73
2020-01-15 17:09:00,109.933,109.934,109.922,109.928,76
2020-01-15 17:10:00,109.929,109.945,109.928,109.936,101
2020-01-15 17:11:00,109.938,109.950,109.937,109.937,82
2020-01-15 17:12:00,109.937,109.959,109.934,109.949,78
2020-01-15 17:13:00,109.950,109.950,109.920,109.923,72
2020-01-15 17:14:00,109.924,109.928,109.911,109.911,109
2020-01-15 17:15:00,109.912,109.917,109.892,109.895,89
2020-01-15 17:16:00,109.896,109.905,109.891,109.901,88
2020-01-15 17:17:00,109.900,109.902,109.877,109.880,81
2020-01-15 17:18:00,109.881,109.894,109.881,109.892,83
2020-01-15 17:19:00,109.892,109.892,109.885,109.885,36
2020-01-15 17:20:00,109.886,109.886,109.879,109.884,45
2020-01-15 17:21:00,109.883,109.889,109.881,109.882,39
2020-01-15 17:22:00,109.881,109.882,109.870,109.871,65
2020-01-15 17:23:00,109.871,109.871,109.858,109.860,53
2020-01-15 17:24:00,109.860,109.878,109.860,109.878,45
2020-01-15 17:25:00,109.877,109.878,109.872,109.876,49
2020-01-15 17:26:00,109.876,109.884,109.876,109.878,54
2020-01-15 17:27:00,109.876,109.878,109.869,109.870,53
2020-01-15 17:28:00,109.870,109.871,109.863,109.871,64
2020-01-15 17:29:00,109.871,109.876,109.865,109.876,81
2020-01-15 17:30:00,109.873,109.882,109.865,109.869,109
2020-01-15 17:31:00,109.869,109.871,109.865,109.866,32
2020-01-15 17:32:00,109.866,109.867,109.863,109.865,30
2020-01-15 17:33:00,109.865,109.868,109.865,109.866,34
2020-01-15 17:34:00,109.867,109.885,109.866,109.885,60
2020-01-15 17:35:00,109.887,109.890,109.882,109.884,73
2020-01-15 17:36:00,109.884,109.909,109.884,109.907,82
2020-01-15 17:37:00,109.906,109.920,109.901,109.920,83
2020-01-15 17:38:00,109.920,109.920,109.914,109.916,82
2020-01-15 17:39:00,109.915,109.921,109.914,109.920,66
2020-01-15 17:40:00,109.919,109.937,109.913,109.928,103
2020-01-15 17:41:00,109.928,109.928,109.917,109.925,67
2020-01-15 17:42:00,109.927,109.933,109.920,109.930,51
2020-01-15 17:43:00,109.930,109.934,109.925,109.931,57
2020-01-15 17:44:00,109.931,109.931,109.921,109.921,51
2020-01-15 17:45:00,109.921,109.939,109.921,109.939,59
2020-01-15 17:46:00,109.940,109.951,109.940,109.950,40
2020-01-15 17:47:00,109.949,109.955,109.944,109.944,47
2020-01-15 17:48:00,109.945,109.945,109.935,109.940,45
2020-01-15 17:49:00,109.941,109.944,109.936,109.941,55
2020-01-15 17:50:00,109.941,109.962,109.937,109.962,66
2020-01-15 17:51:00,109.962,109.967,109.958,109.960,94
2020-01-15 17:52:00,109.960,109.966,109.955,109.963,68
2020-01-15 17:53:00,109.963,109.972,109.963,109.972,83
2020-01-15 17:54:00,109.971,109.977,109.956,109.956,77
2020-01-15 17:55:00,109.955,109.965,109.951,109.953,97
2020-01-15 17:56:00,109.951,109.966,109.950,109.950,75
2020-01-15 17:57:00,109.950,109.979,109.944,109.974,108
2020-01-15 17:58:00,109.975,109.988,109.975,109.985,101
2020-01-15 17:59:00,109.986,109.991,109.979,109.979,124
2020-01-15 18:00:00,109.981,109.991,109.975,109.989,126
2020-01-15 18:01:00,109.989,109.991,109.968,109.981,119
2020-01-15 18:02:00,109.981,109.986,109.977,109.979,101
2020-01-15 18:03:00,109.980,109.985,109.976,109.980,90
2020-01-15 18:04:00,109.980,109.985,109.979,109.979,74
2020-01-15 18:05:00,109.978,109.987,109.974,109.976,66
2020-01-15 18:06:00,109.975,109.975,109.965,109.966,74
2020-01-15 18:07:00,109.968,109.985,109.962,109.984,73
2020-01-15 18:08:00,109.984,109.996,109.968,109.968,72
2020-01-15 18:09:00,109.969,109.969,109.949,109.952,86
2020-01-15 18:10:00,109.952,109.952,109.934,109.937,131
2020-01-15 18:11:00,109.937,109.942,109.925,109.925,99
2020-01-15 18:12:00,109.924,109.930,109.919,109.921,59
2020-01-15 18:13:00,109.924,109.937,109.917,109.936,69
2020-01-15 18:14:00,109.937,109.949,109.931,109.946,55
2020-01-15 18:15:00,109.947,109.949,109.942,109.942,43
2020-01-15 18:16:00,109.942,109.942,109.924,109.926,86
2020-01-15 18:17:00,109.930,109.951,109.930,109.945,60
2020-01-15 18:18:00,109.944,109.949,109.940,109.948,40
2020-01-15 18:19:00,109.947,109.970,109.944,109.969,62
2020-01-15 18:20:00,109.969,109.969,109.964,109.967,58
2020-01-15 18:21:00,109.967,109.967,109.943,109.948,55
2020-01-15 18:22:00,109.949,109.955,109.947,109.955,62
2020-01-15 18:23:00,109.954,109.956,109.945,109.947,59
2020-01-15 18:24:00,109.946,109.947,109.944,109.945,52
